Date,Open,High,Low,Close,Volume,Market Cap
11-02-2019,0.310034,0.310034,0.302741,0.302741,474495062,12475397374
10-02-2019,0.311253,0.31134,0.302092,0.309909,495640831,12758715490
09-02-2019,0.311578,0.313414,0.30756,0.311284,461638795,12815309888
08-02-2019,0.291668,0.315308,0.290119,0.311683,683014535,12831745667
07-02-2019,0.290691,0.294617,0.290445,0.291618,368034283,12005682182
06-02-2019,0.29943,0.299491,0.290419,0.290727,456205130,11969011802
05-02-2019,0.299763,0.301278,0.29721,0.299239,424722760,12319438868
04-02-2019,0.30258,0.305059,0.299364,0.300198,418384497,12358907415
03-02-2019,0.310429,0.311238,0.29937,0.302352,438357004,12445862137
02-02-2019,0.308326,0.311578,0.305231,0.310912,429425320,12798226062
01-02-2019,0.310839,0.311895,0.299399,0.308517,564486615,12699646520
31-01-2019,0.320704,0.333835,0.305866,0.310036,780304474,12762148539
30-01-2019,0.289425,0.324064,0.287915,0.320461,753787392,13191291588
29-01-2019,0.29506,0.296216,0.285888,0.289558,454631055,11919217295
28-01-2019,0.30936,0.309878,0.286563,0.294863,584796818,12137576987
27-01-2019,0.314854,0.315266,0.308366,0.309439,362599965,12737591539
26-01-2019,0.31726,0.319326,0.314235,0.314235,346413648,12935008078
25-01-2019,0.317859,0.319069,0.313824,0.317165,360076505,13016563843
24-01-2019,0.316416,0.318896,0.314433,0.317598,344960253,13034332606
23-01-2019,0.319566,0.320303,0.314923,0.316492,375671478,12988961767
22-01-2019,0.321078,0.321078,0.313455,0.319491,434125854,13112032408
21-01-2019,0.321179,0.322593,0.317439,0.32079,363940431,13165341827
20-01-2019,0.33122,0.332147,0.317609,0.321177,407205881,13181215054
19-01-2019,0.325702,0.333749,0.324911,0.331001,420070097,13584427086
18-01-2019,0.329196,0.329494,0.321856,0.324277,376280714,13308451031
17-01-2019,0.32969,0.330162,0.32574,0.329353,433446502,13516769990
16-01-2019,0.326946,0.334796,0.326174,0.329701,438731638,13531060365
15-01-2019,0.333912,0.3365,0.324011,0.327179,429283720,13427555274
14-01-2019,0.318354,0.337942,0.318354,0.333766,545540174,13697899741
13-01-2019,0.328662,0.333596,0.317098,0.317863,452358902,13045216854
12-01-2019,0.333004,0.336381,0.328033,0.3288,376386863,13494075804
11-01-2019,0.331284,0.337726,0.327914,0.332904,501054509,13662512032
10-01-2019,0.371464,0.381949,0.327159,0.332652,839535352,13652158155
09-01-2019,0.365886,0.373522,0.364756,0.37089,455908708,15130140419
08-01-2019,0.36442,0.370992,0.360734,0.365315,499493490,14902699115
07-01-2019,0.368854,0.37791,0.363387,0.364347,499028522,14863201414
06-01-2019,0.35475,0.36966,0.352589,0.368395,492558794,15028369642
05-01-2019,0.356347,0.361069,0.353987,0.355275,452090239,14493133457
04-01-2019,0.359753,0.364642,0.352785,0.356747,450633876,14553198221
03-01-2019,0.374505,0.374505,0.357675,0.360224,438873803,14695011676
02-01-2019,0.365675,0.378021,0.359574,0.375243,543216669,15307691624
01-01-2019,0.352512,0.364771,0.350402,0.364771,449347622,14880496658
31-12-2018,0.371051,0.373793,0.350787,0.352706,501793515,14388351240
30-12-2018,0.365248,0.371147,0.362264,0.369581,486955034,15076740856
29-12-2018,0.378346,0.383937,0.36708,0.367252,617892297,14981716068
28-12-2018,0.341807,0.379416,0.339139,0.376852,765420103,15373342678
27-12-2018,0.379106,0.379608,0.336282,0.341162,575821047,13917404309
26-12-2018,0.379991,0.391334,0.363441,0.378693,690588635,15448432552
25-12-2018,0.408439,0.408439,0.369362,0.380872,955306080,15537325695
24-12-2018,0.372398,0.448477,0.372398,0.406799,1688430313,16594994618
23-12-2018,0.363045,0.381476,0.361807,0.37127,634162707,15145652798
22-12-2018,0.358885,0.362968,0.34987,0.362308,487175830,14780047340
21-12-2018,0.376756,0.384089,0.354035,0.35857,724747471,14627554926
20-12-2018,0.347361,0.388974,0.347056,0.378199,1006287680,15416266366
19-12-2018,0.35506,0.39333,0.348201,0.351956,1041279272,14346541679
18-12-2018,0.329022,0.350162,0.325291,0.350162,753758217,14273429559
17-12-2018,0.288101,0.336501,0.286942,0.328453,639336585,13388520904
16-12-2018,0.285911,0.294169,0.28589,0.287929,316135928,11784050729
15-12-2018,0.288699,0.291372,0.282523,0.285883,277696890,11700328892
14-12-2018,0.299972,0.30015,0.285112,0.28879,320266797,11819314866
13-12-2018,0.30766,0.3078,0.298118,0.300026,303413883,12279148093
12-12-2018,0.300671,0.31115,0.300671,0.307323,370325300,12577803841
11-12-2018,0.3031,0.310343,0.298095,0.301345,394872461,12333147092
10-12-2018,0.313485,0.31621,0.3006,0.303766,386627711,12432208489
09-12-2018,0.306451,0.320144,0.304666,0.31337,430122747,12825284624
08-12-2018,0.30244,0.318185,0.297232,0.307269,463529471,12575595451
07-12-2018,0.310837,0.311059,0.291351,0.301997,667331347,12359838916
06-12-2018,0.337083,0.342495,0.31036,0.310936,517551018,12539238458
05-12-2018,0.352353,0.353309,0.338242,0.338242,400526135,13640400736
04-12-2018,0.348534,0.361431,0.342528,0.352231,445334425,14204552399
03-12-2018,0.368598,0.368598,0.346975,0.348754,392651603,14064337569
02-12-2018,0.372162,0.378392,0.365732,0.367627,335732170,14825428858
01-12-2018,0.362557,0.377056,0.357083,0.372906,397266566,15038289184
30-11-2018,0.380538,0.381019,0.355205,0.362455,512041152,14616841112
29-11-2018,0.391862,0.392465,0.373789,0.379562,629900577,15306739230
28-11-2018,0.360313,0.401583,0.360313,0.390557,774818000,15750125594
27-11-2018,0.353977,0.367645,0.342991,0.360163,600169000,14524416370
26-11-2018,0.375553,0.388696,0.342019,0.355451,1032000000,14334393936
25-11-2018,0.374511,0.386333,0.324953,0.374551,1296590000,15104646163
24-11-2018,0.407844,0.416762,0.367354,0.375336,626279000,15136303126
23-11-2018,0.425209,0.428205,0.398046,0.407428,774083000,16430488176
22-11-2018,0.447948,0.448206,0.42608,0.42608,480044000,17182673753
21-11-2018,0.436492,0.456144,0.41678,0.447651,858303000,18052574841
20-11-2018,0.480279,0.496516,0.423672,0.434726,1538310000,17531343950
19-11-2018,0.510127,0.510127,0.472305,0.478166,1297340000,19283163673
18-11-2018,0.493419,0.522133,0.49033,0.510473,884280000,20557640500
17-11-2018,0.472323,0.49673,0.466813,0.491654,607453000,19799766457
16-11-2018,0.479232,0.485082,0.463771,0.471609,593572000,18992519249
15-11-2018,0.472378,0.484565,0.432724,0.481708,965997000,19399223642
14-11-2018,0.508372,0.510646,0.430398,0.474372,980604000,19103790091
13-11-2018,0.516663,0.525145,0.50552,0.510112,521675000,20509312471
12-11-2018,0.507833,0.525536,0.500816,0.517165,605042000,20792881924
