Date,Open,High,Low,Close,Volume,Market Cap
30-12-2018,80.22,83.95,79.68,81.79,103433722,698091183
29-12-2018,84.36,84.8,80.35,80.35,107080371,685592694
28-12-2018,76.26,84.93,75.37,83.82,121544934,715093574
27-12-2018,84.41,84.73,75.94,76.4,135210655,651681733
26-12-2018,84.0,87.39,81.56,84.55,128734179,720992055
25-12-2018,92.76,92.76,80.98,83.96,128516889,715788368
24-12-2018,90.28,104.09,90.28,92.44,164735127,787975283
23-12-2018,87.62,91.97,87.62,90.23,131821218,768904932
22-12-2018,85.7,92.22,83.48,87.58,147573455,746230905
21-12-2018,96.52,96.52,84.91,85.62,160660461,729380032
20-12-2018,74.23,99.23,73.96,99.23,184639844,845083716
19-12-2018,73.63,80.95,73.07,74.42,147010895,633626897
18-12-2018,71.29,73.5,68.65,73.5,119681350,625677906
17-12-2018,63.19,73.42,63.17,71.28,141113375,606672088
16-12-2018,62.51,65.57,62.46,63.14,106671272,537290073
15-12-2018,59.76,64.81,58.27,62.49,112585020,531579384
14-12-2018,61.19,62.14,59.22,59.69,88936827,507711640
13-12-2018,65.57,65.61,60.81,61.21,114651080,520511825
12-12-2018,64.03,67.53,63.92,65.48,99204303,556736454
11-12-2018,68.8,69.63,63.74,64.11,156411314,544955290
10-12-2018,76.38,77.17,67.72,68.8,150275092,584654430
09-12-2018,68.81,76.76,68.61,76.51,156384716,650016794
08-12-2018,67.78,70.2,65.28,69.09,155676914,586870923
07-12-2018,66.08,67.63,59.75,67.63,177956763,574337061
06-12-2018,77.89,79.16,65.88,66.02,180559293,560562874
05-12-2018,85.61,85.83,77.9,77.9,207834874,661320766
04-12-2018,84.69,88.65,83.06,85.49,174190427,725531607
03-12-2018,93.39,93.44,83.09,84.82,190219025,719733058
02-12-2018,95.1,97.56,91.66,93.04,187696265,789324067
01-12-2018,92.06,97.7,90.52,95.35,183221199,808121723
30-11-2018,96.81,97.64,88.95,91.87,170464251,778485613
29-11-2018,99.86,99.94,93.98,96.66,165236103,818918585
28-11-2018,89.16,102.88,89.16,99.51,199504000,842897092
27-11-2018,88.68,91.06,85.76,89.13,126986000,754732417
26-11-2018,91.13,94.79,83.67,88.93,102231000,752903721
25-11-2018,93.04,93.05,83.36,91.45,215597000,774064956
24-11-2018,99.42,103.62,90.96,92.66,135284000,784179370
23-11-2018,102.2,102.83,96.77,99.32,216622000,840306522
22-11-2018,114.41,116.2,103.34,103.34,125393000,874150568
21-11-2018,105.01,114.6,103.18,114.31,168913000,966764525
20-11-2018,109.39,113.85,99.02,104.58,127655000,884249626
19-11-2018,132.69,132.7,109.39,109.69,179060000,927247572
18-11-2018,132.92,136.42,131.93,132.78,140238000,1122196360
17-11-2018,137.39,137.39,131.26,132.63,209353000,1120686774
16-11-2018,138.54,141.09,135.16,137.06,173701000,1157858333
15-11-2018,144.04,144.89,129.83,138.44,208017000,1169319667
14-11-2018,160.74,162.49,138.04,143.65,153849000,1213070013
13-11-2018,163.01,164.42,159.37,161.17,155883000,1360714704
12-11-2018,160.24,167.3,159.89,163.05,198078000,1376230076
11-11-2018,161.77,162.24,158.41,160.1,317344000,1350880368
10-11-2018,159.96,163.9,158.69,161.72,320383000,1364443572
09-11-2018,164.16,165.21,159.58,159.99,210843000,1349561475
08-11-2018,166.25,174.02,164.29,164.29,139714000,1385511418
07-11-2018,170.12,171.32,164.27,166.45,190695000,1403421907
06-11-2018,164.86,172.42,163.99,170.47,167367000,1428094259
05-11-2018,161.58,168.22,159.85,164.23,153372000,1384092326
04-11-2018,154.87,169.25,152.72,162.96,191731000,1373101248
03-11-2018,154.34,155.02,153.9,154.7,122982000,1303245341
02-11-2018,153.63,154.66,153.12,154.32,198045000,1299718548
01-11-2018,151.91,155.97,151.48,153.52,179048000,1292740465
31-10-2018,153.36,158.58,151.27,151.75,156270000,1276664197
30-10-2018,150.25,153.43,149.92,153.12,154155000,1287889585
29-10-2018,156.07,156.49,149.16,150.06,151064000,1261893344
28-10-2018,153.64,156.6,153.04,156.44,99202700,1315197669
27-10-2018,155.38,156.57,153.04,153.07,188644000,1286585096
26-10-2018,154.77,155.88,152.86,155.2,174752000,1304271869
25-10-2018,155.99,156.59,154.83,154.97,168704000,1302059168
24-10-2018,153.47,159.21,153.45,156.24,163230000,1312359963
23-10-2018,151.69,153.98,151.41,153.94,165491000,1292799937
22-10-2018,154.39,155.15,151.61,151.72,104357000,1273911881
21-10-2018,154.76,157.01,153.77,154.56,137353000,1297464930
20-10-2018,153.05,156.42,152.98,154.77,152333000,1298944514
19-10-2018,154.4,155.17,152.38,152.9,167318000,1282938546
18-10-2018,159.87,160.18,153.71,154.82,171415000,1298773603
17-10-2018,163.21,164.06,159.02,159.59,170806000,1338494855
16-10-2018,165.21,166.42,161.75,163.1,195519000,1367650991
15-10-2018,157.17,170.71,155.92,164.98,167932000,1383069764
14-10-2018,161.21,162.17,157.14,157.42,147540000,1319412536
13-10-2018,157.8,160.86,157.48,160.86,109154000,1347993791
12-10-2018,156.05,162.05,152.77,157.82,191719000,1322221583
11-10-2018,178.18,178.18,157.0,157.14,150780000,1316214775
10-10-2018,180.51,180.69,176.53,178.52,252133000,1494940468
09-10-2018,182.59,182.72,179.28,181.03,147767000,1515688709
08-10-2018,180.35,183.83,178.27,182.15,150222000,1524731889
07-10-2018,180.71,181.79,177.58,180.25,207284000,1508481418
06-10-2018,182.31,187.3,180.23,180.39,275432000,1509290054
05-10-2018,180.66,182.12,179.09,182.05,216765000,1522871443
04-10-2018,177.65,181.67,177.54,180.45,309359000,1509191364
03-10-2018,182.0,182.0,176.2,177.56,303071000,1484652287
02-10-2018,186.98,187.46,180.63,182.24,222211000,1523433382
01-10-2018,187.17,188.45,184.63,186.92,368119000,1561107655
30-09-2018,188.5,189.76,185.72,187.65,281672000,1566842505
29-09-2018,187.19,190.16,184.37,188.51,297395000,1573719003
28-09-2018,194.24,195.48,186.72,187.45,224084000,1564507714
27-09-2018,184.65,196.66,184.04,194.48,243512000,1622805786
26-09-2018,189.37,192.89,183.45,184.53,179411000,1539474075
